name,address,rating,reviews,price,cuisines,lon,lat,zone,subzone
2it &amp; Drink,"491 River Valley Rd #01-01, Valley Point Singapore 248371 Singapore",4.5,7,,"['Italian', 'Bars', 'Pizza']",103.8270798,1.29309,TANGLIN,CHATSWORTH
Al Forno,400 East Coast Rd Singapore 428996 Singapore,3.5,17,$$$,"['Italian', 'Pizza']",103.9120178,1.30871,BEDOK,FRANKEL
Ricciotti,20 Upper Circular Rd #B1-49/50 Singapore 058416 Singapore,3.5,13,$$,"['Italian', 'Pizza', 'Whiskey Bars']",103.8484874,1.289253247,SINGAPORE RIVER,BOAT QUAY
Gattopardo Ristorante di Mare,34/36 Tras Street Singapore 079026 Singapore,4.0,10,$$$$,['Italian'],103.8444214,1.27844,OUTRAM,CHINATOWN
Da Paolo BistroBar,3 Rochester Park Singapore 139214 Singapore,3.5,14,$$$,"['Italian', 'Pizza', 'Bars']",103.787038,1.30434,QUEENSTOWN,ONE NORTH
Bella Pizza,"30 Robertson Quay #01-14, Riverside View Singapore 238251 Singapore",4.0,11,$$,"['Italian', 'Pizza']",103.8416519,1.29117,SINGAPORE RIVER,ROBERTSON QUAY
Oso Ristorante,27th Floor 100 Peck Seah St Singapore 079333 Singapore,3.5,11,$$$$,['Italian'],103.8443605,1.2758539,OUTRAM,CHINATOWN
Otto Locanda,"32 Maxwell Road Suite 01-03, Maxwell Chambers Singapore 069115 Singapore",4.5,6,$$$$,['Italian'],103.8463898,1.27731,DOWNTOWN CORE,TANJONG PAGAR
Mondo Mio Singapore,"30 Robertson Quay #01-02A, Riverside View Singapore 238251 Singapore",3.5,11,$$,['Italian'],103.84165,1.29117,SINGAPORE RIVER,ROBERTSON QUAY
Jamie's Italian,583 Orchard Rd #01 01-04 Singapore 238884 Singapore,3.0,18,$$$,['Italian'],103.8286399,1.30629,ORCHARD,BOULEVARD
Acqua e Farina,400 Upper Bukit Timah Rd Singapore 678050 Singapore,4.0,8,,"['Italian', 'Pizza']",103.76784,1.35813,BUKIT PANJANG,NATURE RESERVE
Ciao Italian Risto Bar,8 Haji Ln Singapore 189201 Singapore,4.0,6,,['Italian'],103.8593731,1.300445463,ROCHOR,KAMPONG GLAM
Pasta Brava,11 Craig Rd Tanjong Pagar 089671 Singapore,4.0,20,$$$,"['Italian', 'Wine Bars', 'Salad']",103.8427265,1.277636955,OUTRAM,CHINATOWN
La Braceria,5 Greendale Ave Hillcrest Singapore 289501 Singapore,4.0,9,$$$,['Italian'],103.8070526,1.33164,BUKIT TIMAH,HILLCREST
Trattoria L'Operetta,244 Tanjong Katong Road Singapore 437032 Singapore,3.5,9,$$$,"['Pizza', 'Italian']",103.89559,1.30641,MARINE PARADE,MOUNTBATTEN
Zafferano Restaurant,10 Collyer Quay #43-01 Ocean Financial Centre Singapore 049315 Singapore,3.0,15,$$$,['Italian'],103.8530221,1.282762127,DOWNTOWN CORE,CLIFFORD PIER
Capricci,27 Tanjong Pagar Road Singapore 088450 Singapore,3.5,11,$$,['Italian'],103.8454208,1.27882,DOWNTOWN CORE,TANJONG PAGAR
Pizzeria L'Operetta,Icon Village #01-78-81 12 Gopeng Street Singapore 078877 Singapore,3.5,12,$$$,"['Pizza', 'Italian']",103.8445206,1.275,DOWNTOWN CORE,TANJONG PAGAR
Petes's Place,Grand Hyatt Singapore 10 Scotts Road Singapore 228211 Singapore,3.5,12,$$$,['Italian'],103.83333,1.3064382,ORCHARD,BOULEVARD
Alba 1836,28 Duxton Hill Singapore 089610 Singapore,4.0,6,$$$$,"['Wine Bars', 'Italian']",103.8428132,1.278300166,OUTRAM,CHINATOWN
Limoncello Pizza &amp; Grill,95 Robertson Quay #01-19/20 Rivergate Singapore 238256 Singapore,3.5,12,$$$,"['Italian', 'Pizza', 'Wine Bars']",103.83668,1.29093,SINGAPORE RIVER,ROBERTSON QUAY
Pasta J,205 Upper Thomson Rd Singapore 574345 Singapore,4.0,9,$$,['Italian'],103.8351135,1.35199,BISHAN,UPPER THOMSON
Spizza,217 East Coast Rd #01-01 Tides Singapore 428915 Singapore,4.0,6,$$,"['Italian', 'Pizza']",103.9069366,1.3075401,MARINE PARADE,KATONG
Skinny Pizza,"68 Orchard Road #03-79/83, Plaza Singapure Singapore 238839 Singapore",3.5,7,$$,['Italian'],103.8462174,1.299476018,MUSEUM,DHOBY GHAUT
Peperoni Pizzeria,"10 Biopolis Rd #01-01, Chromos Singapore 138670 Singapore",4.5,4,$$,"['Pizza', 'Italian']",103.79134,1.304,QUEENSTOWN,ONE NORTH
Modesto's,"1 Tanglin Rd #01-09/10, Orchard Parade Hotel Singapore 247905 Singapore",3.0,13,$$$,"['Italian', 'Pizza']",103.8277512,1.30689,ORCHARD,TANGLIN
Trattoria da Mimmo,3 Clover Way Singapore 579078 Singapore,5.0,3,,['Italian'],103.84295,1.35022,BISHAN,MARYMOUNT
Cibo Italiano,428 River Valley Rd Singapore Singapore 248327 Singapore,4.0,6,$$,"['Wine Bars', 'Italian', 'Imported Food']",103.82785,1.2946,TANGLIN,CHATSWORTH
il Cielo,Level 24 581 Orchard Rd Singapore 238883 Singapore,3.5,7,$$,['Italian'],103.829355,1.30592,ORCHARD,BOULEVARD
Spizza,Balmoral Plaza 271 Bukit Timah Road #01-09 Singapore 259708 Singapore,3.5,8,$$,"['Pizza', 'Italian']",103.8354576,1.316497,NEWTON,GOODWOOD PARK
Dolce Vita,"5 Raffles Avenue, Marina Square Level 5, Mandarin Oriental Singapore 039797 Singapore",4.0,5,$$$,['Italian'],103.8584366,1.29063,DOWNTOWN CORE,MARINA CENTRE
Da Paolo Gastronomia - Bukit Timah,501 Bukit Timah Rd #01-01 Bukit Timah 259760 Singapore,3.5,17,$$,"['Italian', 'Desserts', 'Coffee &amp; Tea']",103.8141,1.32275,TANGLIN,TYERSALL
Motorino,"3A River Valley Rd #01-01A, Clarke Quay Singapore 179020 Singapore",3.0,12,$$$,"['Pizza', 'Italian']",103.845103,1.290286,SINGAPORE RIVER,CLARKE QUAY
Modesto's,24 Mount Elizabeth #01-05 The Elizabeth Hotel Singapore 228518 Singapore,3.5,8,$$,"['Italian', 'Sports Bars']",103.8355771,1.308083842,NEWTON,CAIRNHILL
Caffé B,64 Club St Singapore 069438 Singapore,3.5,10,$$,['Italian'],103.84602,1.28159,OUTRAM,CHINATOWN
La Barca,"90 Goodman Rd Blk C, Goodman Arts Centre Singapore 439053 Singapore",3.0,11,$$,['Italian'],103.884288,1.304636,MARINE PARADE,MOUNTBATTEN
Al Borgo Italian Restaurant,383 Bukit Timah Road #01-02 Alocassia Apartments Singapore 259727 Singapore,4.0,5,$$,['Italian'],103.8273087,1.31945,TANGLIN,NASSIM
DOP Mozzarella Bar,60 Robertson Quay #01-04A The Quayside Singapore 238252 Singapore,4.0,5,$$$,"['Wine Bars', 'Italian']",103.83919,1.29026,SINGAPORE RIVER,ROBERTSON QUAY
Baci Baci,27 Lichfield Rd Singapore 556847 Singapore,4.5,5,$$$,"['Pizza', 'Italian']",103.8700351,1.364537028,SERANGOON,SERANGOON GARDEN
Supply &amp; Demand,8 Raffles Avenue #01-13 Singapore 039802 Singapore,3.0,16,$$,"['Italian', 'Pizza']",103.8562953,1.2897332,DOWNTOWN CORE,MARINA CENTRE
La Pizzaiola,19 Kalidasa Avenue Singapore 789398 Singapore,4.5,4,$$$,"['Italian', 'Salad', 'Wine Bars']",103.8297154,1.381617123,ANG MO KIO,TAGORE
LAVO Italian Restaurant &amp; Rooftop Bar,10 Bayfront Ave Level 57 Sands Skypark Singapore 018956 Singapore,3.5,8,,"['Italian', 'Lounges']",103.8581727,1.282244158,DOWNTOWN CORE,BAYFRONT SUBZONE
Equilibrium,15 Stamford Rd #01-86 Singapore 178906 Singapore,3.5,6,,"['Italian', 'Pizza']",103.85119,1.2935,DOWNTOWN CORE,CITY HALL
sufood,"252 North Bridge Road Raffles City Shopping Centre, #02-19 Singapore Singapore",4.0,5,$$$,"['Taiwanese', 'Italian', 'Vegetarian']",103.8533325,1.29383,DOWNTOWN CORE,CITY HALL
Da Luca Italian Restaurant,"1 Goldhill Plaza, #01-19/21 Goldhill Plaza Singapore 308899 Singapore",3.5,8,$$$,['Italian'],103.8426132,1.3182,NOVENA,MOULMEIN
Sopra Cucina &amp; Bar,"10 Claymore Road #01-02, Pan Pacific Orchard Hotel Singapore 229540 Singapore",3.5,6,$$$,"['Italian', 'Bars', 'Music Venues']",103.8301208,1.3076066,ORCHARD,BOULEVARD
Ristorante Takada,356 Alexandra Rd Singapore 159949 Singapore,4.5,3,,['Italian'],103.8074188,1.29133,QUEENSTOWN,MEI CHIN
Casa Verde,1 Cluny Rd Singapore Botanic Gardens Visitor Centre Singapore 259569 Singapore,3.0,11,$$,['Italian'],103.8161317,1.314924699,TANGLIN,TYERSALL
La Nonna,26 Lorong Mambong Singapore 277685 Singapore,3.0,9,$$,['Italian'],103.7947388,1.31159,QUEENSTOWN,HOLLAND DRIVE
Pepenero,14 Stanley Street Singapore 068733 Singapore,3.5,7,$$$,['Italian'],103.8480835,1.28036,OUTRAM,CHINATOWN
Noti Restaurant &amp; Bar,54 &amp; 56 Club Street Singapore 069430 Singapore,4.0,5,$$$$,['Italian'],103.8457184,1.28214,OUTRAM,CHINATOWN
Olive Vine,6 Raffles Boulevard #B1-17 Singapore 039594 Singapore,3.5,6,$$,['Italian'],103.856739,1.29261,DOWNTOWN CORE,MARINA CENTRE
Bel Mondo,9 Raffles Boulevard Singapore 039596 Singapore,4.0,5,$$$,['Italian'],103.859851,1.2920715,DOWNTOWN CORE,MARINA CENTRE
Buona Terra,29 Scotts Road Singapore 228224 Singapore 228224 Singapore,5.0,2,$$$$,['Italian'],103.8347015,1.31068,NEWTON,GOODWOOD PARK
Da Paolo Gastronomia - Marina Bay Sands,2 Bayfront Ave #01-87 Singapore 018972 Singapore,4.0,5,$$,"['Italian', 'Desserts', 'Coffee &amp; Tea']",103.8591923,1.2837366,DOWNTOWN CORE,BAYFRONT SUBZONE
Publico,1 Nanson Rd Singapore 238909 Singapore,5.0,2,,['Italian'],103.83868,1.29004,SINGAPORE RIVER,ROBERTSON QUAY
Rosso Vino,15 Merbau Rd Singapore 239032 Singapore,3.5,7,$$,"['Pizza', 'Italian']",103.84196,1.29121,SINGAPORE RIVER,ROBERTSON QUAY
The Lighthouse,1 Fullerton Sq Singapore 049178 Singapore,4.5,3,,"['Italian', 'Tapas/Small Plates', 'Bars']",103.85298,1.2862,DOWNTOWN CORE,CLIFFORD PIER
Casa Roma Ristorante Pizzeria,833 Bukit Timah Rd #01-09 Royal Ville Singapore 279887 Singapore,4.5,3,$$,"['Italian', 'Wine Bars', 'Pizza']",103.79432,1.33154,BUKIT TIMAH,HOLLAND ROAD
Donna Carmela / Caipirinha,2 Greenwood Ave Singapore 289189 Singapore,4.0,4,,['Italian'],103.8073502,1.33129,BUKIT TIMAH,HILLCREST
Enoteca L'Operetta,78-79 Boat Quay Singapore 049867 Singapore,3.5,5,$$,['Italian'],103.8491516,1.2883,SINGAPORE RIVER,BOAT QUAY
Casa Tartufo,33 Erskine Rd The Scarlet Hotel Singapore 069333 Singapore,3.0,7,$$,['Italian'],103.845429,1.280629,OUTRAM,CHINATOWN
Atmastel,26 Beach Rd #B1-22 South Beach Avenue Singapore 189768 Singapore,3.5,5,$$$,"['Italian', 'Modern European', 'Pizza']",103.855544,1.294411882,DOWNTOWN CORE,CITY HALL
Osteria Art,55 Market St #01-01 Singapore 048941 Singapore,3.0,7,$$$$,['Italian'],103.8504562,1.28447,DOWNTOWN CORE,RAFFLES PLACE
Mad For Garlic,No 3 Temasek Boulevard #02-300/301 Singapore 038983 Singapore,3.0,9,$$$,"['Pizza', 'Italian']",103.8566689,1.293590045,DOWNTOWN CORE,MARINA CENTRE
Laffio Cafe,337 Beach Rd Singapore 199565 Singapore,4.0,4,$$,"['Italian', 'Modern European']",103.8613013,1.30133966,ROCHOR,KAMPONG GLAM
Ah bong's Italian,56 Eng Hoon Street #01-46 Singapore 160056 Singapore,3.5,5,$,['Italian'],103.8338318,1.2842799,BUKIT MERAH,TIONG BAHRU
Pasta Fresca Da Salvatore,30 Boat Quay Singapore 049819 Singapore,2.5,10,$$,['Italian'],103.8498001,1.2860399,SINGAPORE RIVER,BOAT QUAY
Giardino Pizza Bar &amp; Grill,"30 Victoria Street #01-32, Chijmes Singapore 187996 Singapore",3.5,6,$$,"['Italian', 'Tapas/Small Plates', 'Pizza']",103.85197,1.29544,DOWNTOWN CORE,CITY HALL
Da Paolo Gastronomia - Orchard Paragon,290 Orchard Rd #B1-K8 Singapore 238859 Singapore,4.0,3,$$,"['Desserts', 'Coffee &amp; Tea', 'Italian']",103.8355742,1.3039085,ORCHARD,BOULEVARD
ilLido at the Cliff,2 Bukit Manis Rd Sofitel Singapore Sentosa Resort &amp; Spa Southern Islands 099891 Singapore,3.5,10,$$$$,['Italian'],103.819836,1.352083,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT
Sapore Italiano,"1 Create Way #01-06, NUS University Town Singapore 138602 Singapore",3.5,6,$$,"['Italian', 'Ice Cream &amp; Frozen Yogurt']",103.7749023,1.3039672,QUEENSTOWN,DOVER
Forlino,02-06 One Fullerton Singapore 049213 Singapore,3.0,8,$$$$,['Italian'],103.8538818,1.28563,DOWNTOWN CORE,CLIFFORD PIER
Braci,52 Boat Quay #05-02 Singapore 049841 Singapore,4.5,3,,['Italian'],103.84927,1.28711,SINGAPORE RIVER,BOAT QUAY
Tokyo Pasta Mario Ramen,"313 Orchard Road Food Republic, Stall 24 Singapore 238895 Singapore",4.0,3,,['Italian'],103.8384705,1.30106,ORCHARD,SOMERSET
PocoLoco,408 Ang Mo Kio Ave 10 #01-779 Singapore 560408 Singapore,4.5,3,$,['Italian'],103.8544,1.36237,ANG MO KIO,CHONG BOON
Caruso,791 Bukit Timah Road Singapore 269764 Singapore,4.0,4,$$$,['Italian'],103.7958559,1.330735117,BUKIT TIMAH,CORONATION ROAD
La Luna Rossa,"6 Scotts Road, #02-01 Scotts Square Singapore 228209 Singapore",3.5,4,$$$$,['Italian'],103.8330612,1.30576,ORCHARD,BOULEVARD
Burlamacco Ristorante,77 Amoy Street Singapore 069896 Singapore,3.5,5,$$$,['Italian'],103.8468004,1.2804805,OUTRAM,CHINATOWN
Modesto's Vivo,1 Harbourfront Walk #01-166/167 VivoCity Singapore 098585 Singapore,3.0,7,$$,['Italian'],103.8220673,1.26431,BUKIT MERAH,MARITIME SQUARE
Room Coffee Bar,460 Alexandra Road #01 -18 Singapore 119963 Singapore,4.0,4,$$,['Italian'],103.8007965,1.2740901,QUEENSTOWN,PASIR PANJANG 2
Buono Pizza Bar,27 Lichfield Rd Singapore 556847 Singapore,4.5,3,,['Italian'],103.8702774,1.3649,SERANGOON,SERANGOON GARDEN
Platypus Food Bar - NUS,16 Science Dr 2 National University of Singapore Singapore 117546 Singapore,4.0,3,,"['Salad', 'Mediterranean', 'Italian']",103.78017,1.2965,QUEENSTOWN,NATIONAL UNIVERSITY OF S'PORE
Mangiamo Pizzeria,"180 Albert St #01-19B, Village HOTEL Alberts Court Singapore 189971 Singapore",4.5,3,,"['Italian', 'Pizza']",103.85092,1.30421,ROCHOR,BENCOOLEN
Marco Marco,9 Raffles Boulevard #01-88/89 Singapore 039596 Singapore,3.0,5,$$,"['Italian', 'Coffee &amp; Tea', 'Pizza']",103.8596802,1.2923,DOWNTOWN CORE,MARINA CENTRE
Saizeriya Ristorante E Caffe,#02-22 Liang Court 177 River Valley Rd Singapore 179030 Singapore,2.5,7,$,['Italian'],103.8446884,1.29151,SINGAPORE RIVER,CLARKE QUAY
Amò,33 Hongkong St Singapore 059672 Singapore,3.5,3,,['Italian'],103.8471,1.28749,SINGAPORE RIVER,BOAT QUAY
Da Paolo HQ Club Street,80 Club St Singapore 069448 Singapore,3.0,5,$$$$,"['Italian', 'Salad', 'Pizza']",103.8456875,1.2818906,OUTRAM,CHINATOWN
Ah Bong's Italian,103 Beach Rd #01-02 Singapore 189704 Singapore,4.0,2,$$,['Italian'],103.857126,1.297877959,DOWNTOWN CORE,BUGIS
Grazie,"Block 34, Whampoa West #01-79 Singapore 330034 Singapore",3.5,3,$,['Italian'],103.86256,1.32008,KALLANG,BENDEMEER
Platypus Test Kitchen,"24 Raffles Place #02-02, Clifford Centre Singapore 048621 Singapore",3.5,4,$$,['Italian'],103.8501771,1.283865659,DOWNTOWN CORE,RAFFLES PLACE
La Forketta,1 Nassim Road Singapore 258458 Singapore,3.5,3,$$$,['Italian'],103.8265686,1.30706,TANGLIN,NASSIM
Perbacco,20 Craig Rd #01-03 Singapore 089692 Singapore,4.0,3,$$$,['Italian'],103.8423462,1.27803,OUTRAM,CHINATOWN
Marco Marco,"238 Thomson Rd #02-26/27, Novena Square Singapore 307683 Singapore",3.5,3,$$,"['Italian', 'Coffee &amp; Tea']",103.8436813,1.32013,NOVENA,MOULMEIN
Super Dario Lasagne,"10 Kitchener Link #04-17, City Square Mall Singapore 208539 Singapore",3.5,3,$$,['Italian'],103.8569626,1.311308795,KALLANG,LAVENDER
Da Paolo Gastronomia - Raffles City,252 North Bridge Road #B1-45 Singapore 179103 Singapore,3.5,3,$$,"['Desserts', 'Coffee &amp; Tea', 'Italian']",103.8531133,1.294129,DOWNTOWN CORE,CITY HALL
Marco Marco,23 Circular Rd Singapore 049379 Singapore,3.5,3,$$,"['Italian', 'Coffee &amp; Tea']",103.8489914,1.28721,SINGAPORE RIVER,BOAT QUAY
Il Fiore,50 Raffles Pl #B1-01 Singapore Land Tower Singapore 048623 Singapore,4.0,2,$$,['Italian'],103.85195,1.28471,DOWNTOWN CORE,RAFFLES PLACE
Collin's Marina Square,6 Raffles Blvd #01-204 Singapore 039594 Singapore,4.0,2,,"['Pizza', 'Italian']",103.8578,1.29122,DOWNTOWN CORE,MARINA CENTRE
Platypus Gourmet2Go Foodbar,50 Market Street #01-14A Golden Shoe Carpark Singapore 048940 Singapore,5.0,1,,"['Salad', 'Italian', 'Mediterranean']",103.8502689,1.283932295,DOWNTOWN CORE,RAFFLES PLACE
el Toro,7 Purvis Street #01-01 Singapore 188586 Singapore,4.0,2,$$,['Italian'],103.8550873,1.29672,DOWNTOWN CORE,BUGIS
The Wicked Garlic,"24 Raffles Pl #02-02, Clifford Centre Singapore 048621 Singapore",4.0,2,$,['Italian'],103.85225,1.28388,DOWNTOWN CORE,RAFFLES PLACE
Osteria L'operetta Pizzeria,38 Circular Road Singapore 049394 Singapore,5.0,1,,['Italian'],103.84924,1.28654,SINGAPORE RIVER,BOAT QUAY
Day &amp; Night Tiong Bahru,56 Eng Hoon St #01-46 Tiong Bahru Estate Singapore 160056 Singapore,5.0,1,,"['Pizza', 'Italian', 'Tapas/Small Plates']",103.8341332,1.283909823,BUKIT MERAH,TIONG BAHRU
Vespetta Italian Gastro Bar,40 Boat Quay Singapore 049830 Singapore,5.0,1,,"['Italian', 'Bars']",103.8495,1.28653,SINGAPORE RIVER,BOAT QUAY
Don Antonio Pizza Bar,2 Jalan Klapa Singapore 199314 Singapore,5.0,1,,['Italian'],103.8600693,1.30419,ROCHOR,KAMPONG GLAM
MiaTorino,47 Neil Rd Singapore 088827 Singapore,5.0,1,,['Italian'],103.84272,1.27964,OUTRAM,CHINATOWN
Saizeriya,"101 Thomson Rd B1-32/33, United Square Singapore 307591 Singapore",3.5,2,$,"['Italian', 'Salad']",103.8438939,1.316876497,NOVENA,MOULMEIN
Bottura,Suntec City Mall Tower 1 #02-472/473/474 Singapore 038983 Singapore,3.0,4,$$,['Italian'],103.8587007,1.295791376,DOWNTOWN CORE,MARINA CENTRE
Madrinaa Italiano,"44 Jalan Merah Saga #01-60, Chip Bee Gardens Holland Village Singapore 278116 Singapore",2.5,6,,['Italian'],103.7967512,1.311431906,BUKIT TIMAH,LEEDON PARK
PastaMania,200 Victoria Street #B1-08 Bugis Junction Singapore 188021 Singapore,2.5,5,,"['Pizza', 'Italian']",103.8557129,1.29966,DOWNTOWN CORE,BUGIS
Peperoni Pizzeria,"3 Temasek Boulevard #B1-130 Downtown Core, Singapore Singapore",3.5,4,$$,"['Pizza', 'Italian']",103.8587041,1.295160765,DOWNTOWN CORE,MARINA CENTRE
Romano Ristorante,910 Upper Thomson Road Singapore 787112 Singapore,4.5,2,,['Italian'],103.8358307,1.34182,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT
IL Siciliano Restaurant and Bar,104 Faber Drive Singapore 129412 Singapore,4.0,2,,['Italian'],103.7566223,1.32059,CLEMENTI,FABER
Truffle Gourmet,49 Club Street Singapore 069426 Singapore,3.0,3,$$$,['Italian'],103.8459818,1.2821362,OUTRAM,CHINATOWN
Lavarock Food Holdings,681 Hougang Ave 8 #01-853 Singapore 530681 Singapore,5.0,1,,"['Ice Cream &amp; Frozen Yogurt', 'Street Vendors', 'Italian']",103.885498,1.3726799,HOUGANG,HOUGANG WEST
Trattoria Italian Kitchen,313 Orchard Road 313 Somerset Singapore 238895 Singapore,3.0,4,$$$,['Italian'],103.8384705,1.30106,ORCHARD,SOMERSET
OTTO Ristorante,32 Maxwell Rd #01-02/03 Maxwell Chambers Singapore 069115 Singapore,3.5,3,,['Italian'],103.84639,1.27731,DOWNTOWN CORE,TANJONG PAGAR
Cacio e Pepe Cucina Italiano,3 Chu Lin Road Singapore 669890 Singapore,3.5,3,$$$,['Italian'],103.760363,1.357796164,BUKIT BATOK,HILLVIEW
Barpazza,25 Church Street #01-02 Capital Sq 3 Singapore 049482 Singapore,3.0,3,$$,"['Italian', 'Bars']",103.8485565,1.28377,OUTRAM,CHINA SQUARE
Pietro Ristorante Italiano,12 Jalan Kelulut Singapore 809030 Singapore,3.0,3,$$$,['Italian'],103.8760747,1.38328677,SERANGOON,SELETAR HILLS
Trattoria Gallo D'oro,Central Mall 7 Magazine Road #01-03 Singapore 059572 Singapore,2.5,4,$$,['Italian'],103.8423353,1.288803369,SINGAPORE RIVER,CLARKE QUAY
Istanbul Grill's &amp; Cafe,62 Bussorah Street Singapore 199478 Singapore,2.5,7,$$,"['Mediterranean', 'Turkish', 'Italian']",103.859663,1.301515753,ROCHOR,KAMPONG GLAM
Pastamania,1 Harbourfront Walk #02-05/6/7 Singapore 098585 Singapore,3.5,2,$$,['Italian'],103.8204095,1.26375722,BUKIT MERAH,MARITIME SQUARE
Palio,Hotel Michael Sentosa Level 2 Singapore Singapore,3.5,2,$$$,['Italian'],103.8198829,1.255427862,SOUTHERN ISLANDS,SENTOSA
Alfresco Gusto,2 Orchard Turn ION Orchard #01-15 Singapore 238801 Singapore,2.5,3,$$$,['Italian'],103.832075,1.305104,ORCHARD,BOULEVARD
Capri Trattoria &amp; Pizzeria,3 Binjai Park Singapore 589819 Singapore,4.0,2,,"['Italian', 'Pizza']",103.7865348,1.335739563,BUKIT TIMAH,SWISS CLUB
Pastamania,"1 Bukit Batok Central Link #01-40, West Mal Singapore 658713 Singapore",4.0,2,,['Italian'],103.749107,1.349649,BUKIT BATOK,BUKIT BATOK CENTRAL
Pasta Fresca Da Salvatore,833 Bukit Timah Road #01-02/03 Singapore 279887 Singapore,2.5,4,$$,['Italian'],103.7943192,1.33154,BUKIT TIMAH,HOLLAND ROAD
Procacci,70 Collyer Quay #01-04 Customs House Singapore 049323 Singapore,2.5,3,,['Italian'],103.8536828,1.282514602,DOWNTOWN CORE,CLIFFORD PIER
Ma Maison,"9 Raffles Boulevard #P3-03, Millenia Walk Singapore 039596 Singapore",4.0,1,,"['Japanese', 'Italian']",103.8596802,1.2923,DOWNTOWN CORE,MARINA CENTRE
Il Piccolo,"Blk 78C, Toa Payoh Central Singapore 313078 Singapore",4.0,1,$$,"['Italian', 'Pizza']",103.8497116,1.334196957,TOA PAYOH,TOA PAYOH CENTRAL
Pocoloco,6001 Beach Rd #B1-65/66 Golden Mile Tower Charleroi 199589 Singapore,3.5,3,,"['Singaporean', 'Wine Bars', 'Italian']",103.8640868,1.3019627,DOWNTOWN CORE,NICOLL
Pastamania,"109 North Bridge Road #01-08/09, Funan Centre Singapore 179097 Singapore",4.0,1,$$,['Italian'],103.8498905,1.291317191,DOWNTOWN CORE,CITY HALL
Luka Italian - Dining / Pizza / Bar,18 Tanjong Pagar Rd Singapore 088441 Singapore,4.0,1,,"['Pizza', 'Italian', 'Bars']",103.8438953,1.279942677,OUTRAM,CHINATOWN
Al Dente Pronto,1 Kim Seng Promenade Singapore 237994 Singapore,4.0,1,,['Italian'],103.8314972,1.29414,SINGAPORE RIVER,ROBERTSON QUAY
Richie's Pasta House,"221 Balestier Rd #01-01, Rocca Balestier Singapore 329928 Singapore",3.0,2,,['Italian'],103.85253,1.32129,NOVENA,BALESTIER
Nuvo,70 Collyer Quay #01-04 Customs House Singapore 049323 Singapore,4.0,1,,"['Italian', 'Japanese']",103.85333,1.2839,DOWNTOWN CORE,CLIFFORD PIER
L'Operetta,7 Boon Tat St Singapore 069614 Singapore,3.0,2,$,"['Italian', 'Wine Bars']",103.8481,1.28147,OUTRAM,CHINATOWN
Pastaria Abate,43 Craig Rd Singapore 089681 Singapore,4.0,1,,['Italian'],103.8421252,1.278234388,OUTRAM,CHINATOWN
Saizeriya,11 Tanjong Katong Rd #02-16 Singapore 437157 Singapore,4.0,1,,['Italian'],103.8946667,1.314953057,GEYLANG,GEYLANG EAST
Souperlicious SIM,"Singapore Institute of Management HQ, 461 Clementi Road #01-25, Block B Singapore 599491 Singapore",2.5,3,$,"['Italian', 'Soup', 'Sandwiches']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
LaBrezza,"29 Tanglin Rd Level 2, The St Regis Singapore 247911 Singapore",2.0,5,$$$$,"['Italian', 'Bars']",103.82589,1.30582,ORCHARD,TANGLIN
Pizza Smith,1 Fusionopolis Pl #01-25/26 Singapore 138522 Singapore,3.0,2,$,"['Pizza', 'Italian']",103.787936,1.299579302,QUEENSTOWN,ONE NORTH
PastaMania,01-05 Kallang Leisure Park Singapore 397693 Singapore,4.0,1,,"['Italian', 'Pizza']",103.8822556,1.300738169,KALLANG,TANJONG RHU
Saizeriya,1 Vista Exchange Green #01-44/45 Singapore 138617 Singapore,4.0,1,$$,"['Pizza', 'Italian']",103.7879325,1.306983417,QUEENSTOWN,ONE NORTH
PastaMania,408 Ang Mo Kio Ave 10 #01-783 Singapore 560408 Singapore,4.0,1,,['Italian'],103.8544,1.36237,ANG MO KIO,CHONG BOON
Modesto's,30 East Coast Road #03-14 Katong V Singapore 428751 Singapore,3.0,2,,['Italian'],103.9119581,1.3089152,BEDOK,FRANKEL
La Bussola,5B Portsdown Rd #01-04 Wessex Estate Singapore 139311 Singapore,4.0,1,,"['Vegetarian', 'Italian']",103.79594,1.29437,QUEENSTOWN,ONE NORTH
Saizeriya Ristorante E Caffe,1 Jalan Anak Bukit #02-24C Bukit Timah Plaza Singapore 588996 Singapore,4.0,1,,['Italian'],103.778958,1.339001,BUKIT TIMAH,ANAK BUKIT
